reviewId,content,score,app
00bdbda2-4462-4d40-b217-e46ee3168f20,good for travellers. very easy and handy,5,Revolut
18527b77-dcc6-44d4-a324-851510625f0a,"I’m extremely dissatisfied with my experience using Revolut. What should be a simple financial app is instead unnecessarily complex and, at times, borderline obstructive. First, the interface design is overly complicated. Core functions like managing subscriptions, viewing fees, or downgrading plans are buried behind multiple layers, making routine account management frustrating and time-consuming. Second, the fee structure lacks transparency. Small, cumulative transaction costs are not clear",1,Revolut
93cec775-3bdc-4f5e-a862-c17921cf69c5,very good and transparent,5,Revolut
cba4ec49-f8bd-4721-a5f9-1e2df0a51da1,"I like it, it is fast and simple.",5,Revolut
c1f94492-10ed-40ed-a6c7-a10699a44e54,Excellent and easy to work with!,5,Revolut
9383bcda-dcda-4818-94f0-6e6b7376cc8d,Best app for your safety money 💙,5,Revolut
69a53921-89af-4713-ad0a-ac9ffdd1dd68,"I am a beginner with revolut and I am really impressed with how it works, especially for online purchases and expenses while being abroad.",5,Revolut
75d9bb58-206f-4b62-8081-a13ebda7bdd5,Great app,5,Revolut
0f8e9c1f-988f-46fe-b44d-9a7a55735203,Always good,5,Revolut
6dfd9aee-78d5-4136-bd3c-da9f3e46cdbb,great way for me to pay for stuff when i forget my wallet,5,Revolut
1cae62c7-415e-4d04-a423-10914831497d,excellent work,5,Revolut
b49b8e80-9ee9-4c27-970a-9f6190634705,top banca per pagare f24 e pagoPa,4,Revolut
3a324d7f-e228-4eb1-9172-9561a5143d8e,better interest rates than elsewhere with easy switching from cash,5,Revolut
590c253e-7e47-4bf1-9b62-a14bbb0cd780,awesome secure and user-friendly,5,Revolut
6b24d246-a363-4e3f-ab08-75b4bd8596be,Nice,5,Revolut
45ebf18a-fba8-4301-94ce-0a21e614d5d3,very good,5,Revolut
6e1ecfff-c153-4e38-bf70-93f490fa8374,i like it,5,Revolut
007f1399-63d3-4fed-a920-e36736633680,excellent 👌,5,Revolut
9e36d6ad-ec8f-4213-bc93-4497c8e67ecf,"Every bank should take notes, great app!!",5,Revolut
37cbef1a-c2f9-4252-b538-1cb2a5e424fa,absolutely love it,5,Revolut
b7323a43-3b68-4bac-b447-9316b869f5f8,terrible app do not use it,1,Revolut
3a43cc71-d84d-436f-ae50-602983f73a59,Amazing app for payments. Everything at ease. Disputes handled quickly and within specific time. I like this app.,5,Revolut
38e3f323-4b4f-4328-87f1-db3d534d901a,The best online banking app,5,Revolut
ceb169d9-c1c6-402f-b568-fad6da0cce64,"just a great app, well designed, reliable, great service too",5,Revolut
1c92b4b4-57eb-4046-aed9-8c688dffa255,fast,5,Revolut
fdf8362a-575b-4568-955c-e6978a3a6687,thank,5,Revolut
37cbb803-0edc-4df9-9b79-388193db7d40,"I like everything about this app and this account. From regular banking to investing, it the perfect place to do it all. And, you don't have to be an expert in finance to appreciate it. Even a small investor like myself can take advantage it's usefulness and ability.",4,Revolut
c84183fb-4234-4612-9f37-ed25c55e2e0f,"okay I'm all for security but this is RIDICULOUS, I just spent half an hour trying to get back into MY account because I have extremely shaky hands, like my bad that I can't stay still enough for you, then my selfie gets rejected 5 times, then I get a ""we're reviewing your submission"" to be then told they couldn't verify it was MY face then I try again and log in straight away! My actual bank doesn't do this much and at least they try to be accessible for people",3,Revolut
5966a979-c6bc-45a3-b338-9f12b2bb3362,enjoying my experience so far,5,Revolut
af4d26cb-7bb6-4309-a20c-73a277d1fdc1,Safe fast easy,5,Revolut
ec77e94c-bbf1-47b4-a314-c4f15c795b9e,"Hands down, best online banking app so far at this moment. We need more currency support!",5,Revolut
bbb30f5f-a025-487d-907f-438ae3b14003,great fast and efficient,5,Revolut
dc2c33ea-16f7-439d-a15d-d76c7ea482c9,Great service from Revolut but honestly the UI of the app is convoluted and non-intutive,5,Revolut
56c8e211-5363-4181-ab63-2e95e3df7b76,Very nice banking with loads of possibilities that I still haven't tried out all of. Great with cashback and crypto trading,5,Revolut
d402902d-0545-45ef-b4c3-00ff0ec082f3,"Basically, it is impossible to open the account. I am still waiting for the supposed opening link.",1,Revolut
a18f93e9-a0ba-48f3-8fe7-7eab5e248697,*Terrible rates for international transfers.* I started an account because of good exchange rates and service charges. After the first transfer the service charge and exchange rates are showing very bad comparing to other banks and services. Stopped using this at all.,1,Revolut
5be3ec7e-1d57-4ad7-92b0-cbf101eb07e0,Top!,5,Revolut
04ad210c-c960-4041-883a-ab48ae8628fd,"it wont recognize my document even though its the exact same one and is perfectly placed in frame with no glare or blur, fix this problem",1,Revolut
01014afa-2557-4a63-8479-309b96857dd9,Great app!!,5,Revolut
26fd8af3-272e-4921-bf74-937259982d7b,App stopped working on my Samsung S7. App no longer supported on S7. unacceptable.,1,Revolut
a24cdfd7-f6b4-47e4-893c-c3425e84cf5b,it's perfect if you want a online bank,5,Revolut
29cdd75f-3cfa-49d6-b421-08438f941511,better than any other bank,5,Revolut
c8343f5a-b12f-4640-991a-a94aeaf11688,Great,5,Revolut
2fbe7cae-1128-4cda-9c85-179e49d62e7b,افضل حساب بنكي عندي. انصح به دائما,5,Revolut
4d6196ae-7962-4385-8c29-87e2bab5f85a,Really good easy to use best banking app 5 stars,5,Revolut
255f7c87-7b82-4318-ad38-b9a61270d189,very pleased with the app,5,Revolut
6855d472-bf92-4d21-b7fd-f8d11bccf39c,very useful !,5,Revolut
9700c0ba-c26b-4bd8-843b-94d925364e20,"Unusable as of the most recent update. ""Enter your passcode"" screen with no keypad. Fingerprint authentication never proceeds. I literally can't do my banking right now.",1,Revolut
eb587b8e-8747-4bb6-a049-8acf99101dfa,can't open the app.....,1,Revolut
c561d143-7131-4c30-a7ce-5d008dd994a0,makes finance easy,5,Revolut
305802b0-8a67-49a4-bae3-82e80f064114,why is not working my bank account,5,Revolut
8dd4030b-bf7c-4beb-89fd-5e902df9afd7,Easy to set up easy to use,5,Revolut
6ac30607-5795-4f97-9960-d98cbcadc40b,Love It,5,Revolut
6a74613b-fbd6-47e6-9dc8-d5d4cc12b8b6,I love the level of convenience Revolut offer with their services.,5,Revolut
7ce3f15c-883c-4e84-8ec8-e5516a7fa849,"Efficient, easy, and friendly banking and investment app.",5,Revolut
bea9568f-5b2b-4e40-818c-4a14edbf4515,one of the best apps ever. simple interface and user-friendly app. keep it ip Revolut.,5,Revolut
cec6240a-cb33-4de9-a458-ec877c2b3c55,keep uploading document & photo but not registering,1,Revolut
2beb76dd-efef-443a-aac6-e9704d41c287,great. I'm still missing vnd but overall I like it vnd added. easy to use,5,Revolut
00586791-a2ae-437a-87a0-0a21bb14a31d,simple to use love it,5,Revolut
06f5ad25-52cb-42cb-89f9-26029813b293,"my aunt got her identity stolen via Revolut and we are totally stuck, not getting any support from Revolut not via app nor service number...",1,Revolut
ff0d5434-6dd4-492f-bbe1-0dc719b1485b,Seamless,4,Revolut
338a5398-24b7-4380-8ec3-64ce8a9cfff3,I love this app I just wish you could load cash out of the store,5,Revolut
070a7425-7e4e-4861-9be7-d090d5552990,The way banking should be. App now crashes constantly as in everytime since April 2026 update. using pixel 10 pro so not my phone,1,Revolut
5ee54dc1-b6dd-4fa6-8c4b-b67c4961ed0f,Great App,5,Revolut
a7e4c6f5-c802-4b59-b338-20dedda4e537,I love it. The best banking app ever!,5,Revolut
f32bb29b-82fe-4f88-bb93-ef7c408fa7c9,cutting fee to transfer in my ac,2,Revolut
50ef4d26-be2c-4563-a902-2ef160836dc2,favourite banking app,5,Revolut
5f4fdd22-af57-4542-89de-6e08028797fd,Fast and easy,4,Revolut
7ad44853-6ed5-4327-b777-66a19ce17e22,very easy to use and very intuitive,5,Revolut
e1d881ce-f4fb-4aae-8029-5e81388f0368,Le quito estrellas porque su programa de referidos es engañoso.,2,Revolut
12dd72d5-32ad-49b2-8b08-9e660c451318,perfect,5,Revolut
f1ded6d6-3c31-483d-9f04-f44e348923a0,very helpful and safe,5,Revolut
93ae12b9-cfff-46bf-8fa5-110e164976b8,Bugs in app. Customer support useless - goes in rounds unable to answer anything. T&C's are changed twice a week.,1,Revolut
e07d1d43-a4e1-4a13-a9a3-5fc49c19cf3c,"Quick, clear, diverse, but incompetent beyond wildest belief. morr than 30 emails to fix an issue, that Revolut had finally; looked into; discovered issues on their side; failed to fix; left client waiting 6 weeks; and repteadly asked the same security details every time the client reached out for a solution.",2,Revolut
aa9df2ed-ae27-423a-b288-c9ab27a19b04,The application is slow and crashing on my S24 Ultra phone. I am barely able to use it. Could you please fix that? Thank you. Update: It is better now after uninstalling and logging in after a fresh install. Thank you.,5,Revolut
90fd91f5-9d41-46d2-b11d-3ac7d14ae940,so easy to use,5,Revolut
1ae989f0-cdd4-43e2-8b5f-089cc552af6f,"This is an incredibly useful app. You can have accounts in multiple currencies, the exchange rates appear to be competitive and there are plenty of useful features depending on your personal requirements. There is a fair amount of commercial pushing to get you to sign up for other services that you might not particularly need or want but generally it's not too intrusive.",4,Revolut
b882b44d-5f9e-4dcc-a9a1-2266772fbbfd,Long time without an answer for tehnical issues. Still waiting for about 1 week..,5,Revolut
cf07e2f4-701a-42d0-9660-8858548ff7d1,"If I could give 0 stars I would. Money was transferred to my account but stopped and reverted. I fixed the ID problem. The money was never returned to the sending bank. 3 months later of complaints and chats I'm told money is 'stuck in an intermediary bank' and they working to 'unstuck it' and returned. Nothing happening, constant conflicting misinformation by the 'live agents'. No phone number to call and I'm now looking into legal action. Fraudulent 'bank'. Read social media for horror stories",1,Revolut
6f5c7b86-56b8-4384-915d-8e8c928a745d,flexible usage,5,Revolut
befc9412-9074-4b1e-b5f8-d4f26bc156be,only bank in Europe easy to open account and do all transactions in through app,5,Revolut
34a27f29-0f0a-4dc0-bea8-ef0a438a0770,"Downgrading stars becuse: You as a company fail to accept the most secured operative system on android phones GrapheneOS you state it is to protect your users but in reality it is to protect your interests and partnership with google and 3rd party integrations in favour of money. e-banks have already green flagged it and there is even Android Hardware Attestation API a honnest real security check not tied to Google ""scam"" of only allowing Google certified devices whom are old unsafe.",3,Revolut
6cf9f309-c801-43c4-af08-3a3e9d339840,cancelled this card months ago can't get rid. Tried writing g ignoring fed up with this persistent bank,1,Revolut
90b36e84-f6c9-4372-8b54-95b02e065015,very efficient with no stress,5,Revolut
d7139cde-6dd5-4ffe-b597-3b888af12b33,"discovered Revolut when we did a cross Europe trip last year...seven countries, five currencies...one bank account with inter-bank day rates on exchanges so great value! since then it has become my main bank, i use it everyday!",5,Revolut
ff42e0a6-e1c7-4d0b-a2b2-df4338b6e320,great till now,5,Revolut
34c3f053-df69-46f9-8345-65aefd5a3226,I like your services,5,Revolut
81b2c451-f77c-4eb5-9716-1d06e9dcc549,"I just love it, I can freeze my cards when I want, it gives me temporary cards for that time when you don't really trust the online shop...",5,Revolut
ad39e223-9aa0-4ebb-af56-8cc6306f9d0b,never had any problems,5,Revolut
32ebeb66-4c09-4de5-8426-b956f415a7a5,👍👍👍,5,Revolut
11160b8f-351d-4d81-bc69-673951b853f7,"Really cool. Just missing common household account shared with my wife. Edit: Account added☺️ I am not able to update my daughter birthdate - provided birth certificate, support not able to help me",1,Revolut
20ad80f3-9f22-45dd-841c-cfa62d88fbcf,the photo ID system doesnt work very well and is very tempremental,2,Revolut
0d989582-ea78-471c-84a6-73e3b09b4eb9,works week 99.9% of the time and very helpful but once left my hanging on the supermarket as I couldn't transfer money from savings to main.,4,Revolut
dfb1a075-7c54-45d7-adf2-87ae9d90e311,"If you like wasting time with ""support"" agents who only copy paste generic instructions then this app is for you. For example I said: ""Why do you insist I enter tax details for Croatia to withdraw my money, I don't have tax details for Croatia I don't live there"" they respond with ""Here is how you enter your Croatian Tax details."" This sort of interaction is what you should expect if you sign up. I think their response to this negative review perfectly summarises how terrible they are.",1,Revolut
f8babb67-ffb3-4011-9221-95508876302c,one of the best ❤️,5,Revolut
b9e6bc1b-52a3-434c-8465-7460dd9c7bb5,good app,5,Revolut
f7ec2a4f-b662-4834-aaff-af4b00390e4c,perfect like always never have a problem just keeps getting better,5,Revolut
0c9f6bd4-9186-4ddd-9340-1acbfa3e7219,respect n great,5,Revolut
a317260e-bd85-4af2-8f14-64e42acc1b5d,I just wish I could share an account with my girlfriend in another country,4,Revolut
719593ee-5afd-440f-8aad-95f5cf27f6a0,excellent at everything,5,Revolut
6a7e91fe-023a-41d8-94f8-46be9d3e49d3,"still good after all these years, but why did they make the password thingy so difficult? used to be easy to use, now entering the password is a pain",3,Revolut
2c6a21b2-19c0-4099-8f54-75395ca0d9ae,easy and cheap to use,5,Revolut
94185204-8626-48d7-8069-a03345cc50e9,ok,5,Revolut
d3cd0849-eccc-4b36-9262-1677153ff8ea,upset about the scam I had on the16April.,3,Revolut
bd0454f5-3767-40a1-b808-f363c1f9178f,Love this Card. It's flexible to add money from another acct and just easy to work with. Plus it works everywhere it seems!,5,Revolut
ae8d9e15-6186-4101-a510-35e37b1ae8cf,this is great!,5,Revolut
99d478e9-cef1-42ce-bb3c-d0ad33c1a5d8,dope app,5,Revolut
ae9d8077-e538-4e07-8eb4-a91424f728cb,best app I have used,5,Revolut
b5fc385c-0f50-429c-ae08-975b1fc27b31,best banking app i have ever seen i lost my phone and it was so easy to reset everything i would really recommend it,5,Revolut
d75a3b51-dc76-4bf7-b333-3abe56c2a815,great bank. needed 1 made it nows its being used so fast and simple to set up great stuff,5,Revolut
71c7d741-2de5-47dd-b9c6-2f17b43f2559,"Why am I get an emails from a bank account that I Ve never had? And I Ve tried emailing the the company's back nothing, so why am I getting emails? Really? Your customer support is useless. I've tried for days now and then.They've done nothing",1,Revolut
9e7d80d3-7bfc-4566-8ae8-a77ec003059e,"why would you have an option for accommodation if it's useless! try to book a room , yeah right, you wish! useless, have to book directly from booking because this thing is a waste of time and my nerves! and you want me to pay for premium! not in a million years",1,Revolut
0ca3d7e7-6e64-4e73-851f-82bad33c6743,very good,5,Revolut
be0dbffa-7521-448d-b699-3dbfa7e098a5,it's very fast....,5,Revolut
e8c4e5f2-26cc-436d-b220-ee32e34d8748,good,5,Revolut
527f2220-b5fb-4387-adbd-12b2a53ad078,nice .. two many options,5,Revolut
fe120522-3202-4b95-bf10-6873c7ee56d8,"I give this review as an ultra member, which means I have paid upwards of 600€ per year. It has been a week since the ETF that I trade regularly has been stuck on the same price even though the market is open. Even though they promised trading pro as part of Ultra, the analysis on that ETF has not been available for one week despite numerous complaints. This means losses, given how fast the market moves. edit: they ask me to email in response here, I have already opened a ticket for weeks 🥹",1,Revolut
8b506238-8e09-4865-83b4-604ded879e0a,i like becuese you are zerious and aclimating your Every customer,5,Revolut
6210e7da-f3b0-4748-9da4-642cb46ab28c,the best financial app,5,Revolut
868ef990-6b51-495f-bd1f-92ba2d2fb10e,Easy to make payments and great for different currencies,5,Revolut
5ebaae11-680b-45b0-a840-5f25b7b830eb,well done,5,Revolut
8988351c-a19f-4676-be1b-de42b7f8e958,"Best option for anyone who's on the move! I have the basic card for now (just wanted to test it out), but I'll be ordering premium or metal soon 😁",5,Revolut
2d8d3e5b-348a-4d05-839b-4b6f8a714b61,I like revolut it's very amazing,5,Revolut
3d854cfa-1de6-4ae5-9b5c-a2346a413135,excellent,5,Revolut
48e3c21d-92fc-4967-b776-8bc769fdd14e,All user interface is more advanced and higher interest rate attracts me but it needs to create the reputation and trust for account holders that may take time.,4,Revolut
99e506bc-a683-40bf-bbcd-157ed98a51fa,brilliant thanks,5,Revolut
22563d07-a1b3-440f-b309-cfef914ad465,Great app,5,Revolut
a1657ce6-d274-4a67-88a3-17e40367412e,"This app borders on beig a scam. Last year Revolut just banned my device with no warning. I had to borrow a friend's ipad just so I could log in and get my money back. The ""close account"" feature does not work -- there is only one ""keep account open"" button. How is this even legal???",1,Revolut
35321fac-7b2a-4f4a-8b62-b083f9241613,"How do I close a fraudulent account? Someone is using my email for a revolut account without my permission. i asked for help and your help dept. wants all my ID details (I don't think so). please be aware that the person using this email is probably doing so fraudulently. Also do not ask me to disclose personal details to you. i am not stupid. It's your job to make sure ppl are not using your app fraudulently, not mine!",1,Revolut
339af1e5-a718-496a-aa70-cb16a980e53a,like it,5,Revolut
2e476279-6832-4bc4-b9f8-8bdff2a47343,it's clean and works great!,5,Revolut
01820a82-4db9-485f-8457-d2ce1e8b02cb,it's going good,5,Revolut
0dfeda26-5861-4f2c-97bf-83c0ed1f7388,great for business and for personal use.,5,Revolut
30595e43-a03d-4459-a256-688b94716950,Way better options than any bank in my country.,5,Revolut
c7c54b6b-7f51-4e05-bc53-8e3149960d59,loving it,5,Revolut
35bc412e-3c65-4ab1-b81e-b5b7f5531886,Exceptional. Will beat traditional banks at this rate,5,Revolut
c295a99f-5170-4605-951b-f1e9d771e5f1,love it!,5,Revolut
e46fcf75-4985-4640-bd81-af12ce5a8db1,"Me encanta Revolut como banco. Lo usaba cuando vivía en Francia y ahora que llego a México me uni enseguida. Estan completando su oferta progresivamente, pero incluso ahora estoy muy satisfecho. Lo recomiendo!",5,Revolut
90b4b37a-e702-498d-bbed-343fcfecc033,Working really great!,5,Revolut
5fcec820-ffea-405a-87b6-7de90eec8cd7,great home and abroad,5,Revolut
52ac257b-8728-411b-aaaf-8974b1905ee0,great fast app. reliable and convenient.,5,Revolut
60949076-8dcf-45aa-8119-6e04520f27d2,easy done,4,Revolut
410aaa4d-2039-4fb6-b008-fefd5fc45c23,Very nice service.,5,Revolut
68fec17a-5e53-460e-beb3-07c71b294a1c,I would tell everyone not to use this bank they are a joke they took my bank acount off me for haveing money sent to me for my family they are a joke go else where,1,Revolut
a70eed7b-6c05-4183-b01f-9ddde5c59917,Just great 👍,5,Revolut
db19e3d9-f751-4b81-8476-b75e0bfd4e23,Easy to get started and use,5,Revolut
37955aff-2eeb-41cc-8b07-920463376269,easy to transfer money,5,Revolut
a153ac66-8193-4c93-b4a6-d969985a10ba,love,5,Revolut
ff5d7f4c-ac52-414c-982c-4ef8370a3592,Great for transferring between friends.,5,Revolut
83493b1a-e8b4-4824-8589-c541c5f3d4e0,I have the same problem as John Blundell. Revolut help-desk (pleasant) couldn't resolve it. Still in 'limbo'. Won't be using Revolut even if problem ultimately resolved.,2,Revolut
16b5e442-8a2a-4125-9a17-76f31287ee9a,All that I need is here! :),5,Revolut
8810cf94-545a-436d-8e72-21601868e068,perfekt,5,Revolut
973ffec7-3fa4-42f3-a720-061894061bee,Best online App,5,Revolut
7407a564-91b0-4158-aa5d-b9f10837a504,very good service,5,Revolut
97f649d7-eb3b-4099-a7e2-f212b1b5826b,perfect app while I'm traveling,5,Revolut
1652289e-a581-4f50-9f81-7bff9e4d8331,offers good service,5,Revolut
5f7dae33-fd68-411f-b9ed-fedbc068727c,fantastic,5,Revolut
99b5013c-b48f-4420-b501-ad5c4e2a8283,Extremely quick and genuine! Thank you!,5,Revolut
25f917c3-fa09-4cf9-8153-dd6cfe61aa66,useless trash,1,Revolut
1a80a1f4-f990-48c1-8547-b1e92311f44e,better than my own bank acc,5,Revolut
6d50a6ee-a154-4c10-b178-713328025be5,"it was really good until about a week ago, the app keeps crashing and closing down by itself when trying to navigate around it. I can't even look at my transaction. tried to contact the support service within the app but I can't even look at the reply as the app closes down as soon as I click on it. I cleared my caches as the first error message advised but it's even worse now. I got another error message saying the app has a bug and will keep crashing until fixed.. hopefully it will be fix asap",1,Revolut
a930b4da-f3b9-4b38-a7e8-87f515c7b7de,great,5,Revolut
9a5a8bf9-0b61-42e6-9121-eb112b54eca7,always great,5,Revolut
0e7ab82b-32f2-450e-8b77-cfb1d5027b30,execelent,5,Revolut
469e7258-be17-48e7-adfc-3b52047bb5dd,They declined money getting deducted automatically for the subscription I was not aware of. like their security.,5,Revolut
242baf1d-fe33-4c73-848e-2f16cb8fd2b1,really good,4,Revolut
227ad652-e1b8-48a1-aab4-ebb9a877d2e8,проверка фейса не проходит почините алгоритм,1,Revolut
f5472573-546a-4df4-b476-de54f734d187,garbage company,2,Revolut
43edd75d-4222-46a0-b62b-2d20700fa151,very happy with revolut banking.,4,Revolut
b358430d-8c07-4eca-8112-a9314f779ef2,works fine so far,4,Revolut
ad217588-ca81-4169-bc34-5f149ffdc71d,"This is one of the best banks, they are fast, liable, trusted and customer friendly. the application is very easy to use and it's secure 🔐 💯",5,Revolut
c599ff17-b78a-4d13-8576-7797ac54e314,excellent app good way to manage money,5,Revolut
fe1c6dcb-5e27-4b5e-ac17-f33cdc2a2615,"was great, now just less than other banks. Premium membership is great for 12 months, after that your just paying premium for nothing as the memberships on your perks only last 12 months regardless if you continue to pay. uber one and perplexity pro were the only 2 I used, after 12 month there cancelled, but you still pay for premium. So not bad for 12 months with all the goodies, but not worth moving to for all your banking needs, especially as they have no stores to enter.",2,Revolut
258ae658-2dea-4fc3-8429-8bd5faad67d0,Easy to use,5,Revolut
98e17da9-ec48-4f2f-94d8-df1c59e980de,all features are good 👍,4,Revolut
17d9c33d-264b-40b1-b600-7dd865e7596c,Love the easy way of saving and spending!,5,Revolut
d70e62db-73ee-4e75-a0c2-b572a9154288,"After the last update, the app keeps crashing when switching between tabs.",4,Revolut
10227eef-bb3b-4cea-a297-f4287796eaeb,Goed,5,Revolut
00014aea-013b-4fb8-93ae-c8125b523b22,super easy to use and great wh3n you are travelling,5,Revolut
48f3e7e0-ff3c-46f8-95ef-e3ea201cc4d6,amazing translation smoothness,5,Revolut
1f03b33b-cb7c-4f0c-9a3a-35f5437fce0e,easy to use,5,Revolut
73444845-5b5a-4d4c-9bf8-d3a5521b5ed1,Received chat messages can't be deleted.,3,Revolut
cb636f87-aead-4b65-aeed-ac2ec0831e6c,"If you sign up for their Premium monthly plan with a ‘free trial’, be careful — it’s not really free. I’ve just learned that if you cancel during the trial period, you can be charged more than the monthly subscription just to cancel.",1,Revolut
4f7e19c3-ef4c-492a-ada7-c4aa0a327ded,Excellent app.,5,Revolut
c088e0f6-6dc7-40d9-8cb5-1c9cc4f917df,Above and beyond!,5,Revolut
b243e4a8-2686-4c69-aa21-68f1fd401219,superb,5,Revolut
3aa216bf-fe42-4011-9f5b-443080f41ad9,good,5,Revolut
48edc0ab-a875-436e-b76a-7fc39687fa86,"it's so easy to use, best banking app - this is what all banking apps should aspire to be like.",5,Revolut
eac22754-afc6-4d92-8cea-fe33c7a858a3,good,5,Revolut
e8bacb78-8819-43f3-9c90-c2b08eb172e5,very exceptional bank recommended for everyone,5,Revolut
23e4a646-174c-450d-bf0d-b21841c6bcfa,great experience using the app,4,Revolut
8dc8d3bb-505a-4483-a263-5a1d6942b201,it's good.,5,Revolut
0d55c373-8ef3-43b0-9e6c-c3eb92a0e53d,Fast Bank. I recommend it.,5,Revolut
2bcf57f6-5b07-46fa-b343-78efd4c69c5c,"Great app. Been using if for almost half a decade. Great service, easy to use and understand",5,Revolut
21e96413-3192-44e7-8b5a-1eb495443ecf,"Bad experience, totally distaster.😡 I'm on holiday abroad right now, and I chose Revolut to use for my daily transactions. However, I don't know why I can't make any transactions — it always says there's an error or something is wrong. I can't even transfer money to my other e-wallet, to another bank account, or make payments. It has totally ruined my vacation. I shouldn't have trusted Revolut to do my online banking while on holiday abroad — it is such a disaster. 😡😡😡😡",1,Revolut
4425c542-210c-4a43-a511-e76ede277e40,every transaction is always on hold incoming.,2,Revolut
e1f5ae4a-6665-4dcc-ba29-6af33e04d5b1,Great service,5,Revolut
8c503b73-601a-45fc-b56b-d75f003717c4,"Question.. why takes so much time to get my physical card? it said that it will arrive on April 15, change the date to April 21 and still waiting for it... while I can change my subscriptions to this account, :'(",4,Revolut
074a3e70-1bbe-4a88-a3e0-607e87fd7681,i say this is one of the best abd easy as to use.,5,Revolut
eec40735-dd43-472a-883b-3dc5125ede86,wonderful,5,Revolut
ee08055c-60f0-4b39-b761-a04cdf622461,"the app is okay, but unsupported by plaid making it pretty much useless outside of its basic functionality",2,Revolut
f47c344b-b9fc-4954-92ab-51afe4589776,such a good app🩷👍👍,5,Revolut
b0b9caf1-30e6-4c3c-8779-84af1fb22e52,Always help at the ready should I have a query,5,Revolut
0bede71c-829b-49fb-9a5a-32ac890dc0e8,"Easy to use. Very convenient, I love it 💕 iam on metal, and it's great it's my main bank card. brilliant for using your points for flight's. and now I booked a stay in a hotel...",5,Revolut
ba4bbcee-8589-485f-92bb-be413b942569,"Its just perfect, all i need is in this app.",5,Revolut
9e120400-bebb-43d2-a442-9846eaff5fc6,good,5,Revolut
276e1a6e-53c7-4af0-b904-362ddca6170e,Very good,5,Revolut
3ebbc40e-f19a-45b6-91f3-d47adf22e158,best banking app,5,Revolut
da727e1c-2f4a-4cd8-ba9a-c930dd43b618,"easy to use, gives options, very clear",5,Revolut
98f972c1-e7d1-4242-99aa-22353f2c9774,superbly speedy app. works brilliant with clean layout,5,Revolut
9b7bfb09-dcbc-4134-b0cb-ba1468ba1f7b,amazing,5,Revolut
58c624eb-09af-4806-8a7e-2c7b20da3d43,simply the best 👌,5,Revolut
6d9a23d2-c7b9-4626-a24d-684c95418a80,the best app for transfer and receiving money .and specially the help.its magnificent.,5,Revolut
b900d3f0-5fc8-489b-a903-09cc480f9cb9,excellent,5,Revolut
ce65b74a-f437-4dea-b84b-ee86f3cc0099,the best.,5,Revolut
96bdc420-7ca3-446f-b761-9abe15b137e8,"There are very few apps I have ever written a review about because I really don't care. But this one is the most deserving of all. I have been trying for 4 years now to get a Revolut account , and it doesn't work. And the Customer Support also was unable to get it working. At first I thought hmm maybe my phone is not compatible , I changed phones 5 times 2 iphone and 3 Samsung and kept trying. For 5 years they have not helped. Worst app to ever exist",1,Revolut
df5df615-cfca-448e-9db7-b36e05ce739e,"Tiene fallas al solicitar la tdc, siempre marca que el buro está bloqueado aunque no lo esté y al salir ese mensaje se queda congelado la app, sin poder navegar o cerrar el mensaje. Todo funciona bien solo se generan los errores al tratar de solicitar la tarjeta.",2,Revolut
023e7dd0-e8ac-42c4-8147-c6280db6a35e,The last update continuously crashes can this please be sorted,1,Revolut
d7bcd248-3a3d-4d77-8fa8-ae0fbca94383,great,5,Revolut
a6deba6e-e066-4a4e-aa32-85bf40b649cb,Amazing,5,Revolut
a9c58144-ed21-446d-a42e-36fab03fb863,absolute farse to be honest lost.money due to fraud through them and they havent helped avoid,1,Revolut
6ea5ad47-6e7f-45b4-bda1-1324b13d7ead,Quick and easy,5,Revolut
a9dbf30d-8f67-43fb-8af1-d7eeed231d05,"So far so good, I've not had any problem with using the bank/app. Hopefully, it continues that way.",5,Revolut
8dc49ef9-e0e8-4097-a085-526cde2cdf58,i just wonder if my cards will ever come in the mail. 😬 meen like the monthly subscription either but I guess it's worth the nice teen banking features,5,Revolut
bfeee67f-6690-4c3b-a901-3a335bd148e7,great,5,Revolut
0a3ade32-470f-45c8-8596-ce060dd88138,great bank wouldnt change it,5,Revolut
5c2d5c2a-a54e-42df-8a23-7e87bd2aafdb,I'm very happy with Revolut bank and the app,5,Revolut
7f67deea-4b53-46b6-bb98-941302da58ca,Very good,5,Revolut
95b9376a-e4ae-4c4a-b3a8-7a05e7433c99,very nice,5,Revolut
55450968-b2b8-498d-93d6-134dafa274e5,fine,5,Revolut
80756941-d3a9-457e-9279-09e2e108f2c2,is good.,5,Revolut
ab30784c-f28e-43c7-9fe6-7b7a4ae7580d,"best bank I've ever used, both for personal and professional purposes",5,Revolut
c4fd39b6-6f31-4da9-bb0e-6f2a48e1ba45,"even premium support is unbearable..it takes ages to respond..i canceled my subscription,can't deal with this no more..ps:you will remain with this review forever,i tryied to talk nicely.i am moving my money from this so called bank.",1,Revolut
b90d8732-70ac-4d62-b13a-088126cafc41,few minor issues getting set up but all ok now,5,Revolut
c37ce897-ffb1-4dc6-9a6d-d0dc3e250f50,great,5,Revolut
d9ec26a4-9c6e-438e-a300-3d6925f0f0bd,I actually really can't complain about this app. It is the best!,5,Revolut
9d060271-2593-4255-b4a6-95af6ac3e209,works great for me,4,Revolut
beb4243a-f4df-4320-b612-7a78467e87ef,good,5,Revolut
